subbasn,MassFlux_Low,MassFlux_Median,MassFlux_High,subbasin,mask,name
412.0,17270.496848545154,71912.78212845579,202956.29342220395,412,0,Basin105402
414.0,311956.913909116,1298960.2893388374,3665998.697643561,414,0,Basin105559
415.0,9102.725494855391,37902.923177442826,106971.75898742452,415,0,Basin105560
416.0,70290.60806487997,292683.71534268855,826028.4229427169,416,0,Basin105569
417.0,90420.84442246667,376504.19335629,1062591.2846065867,417,0,Basin105580
420.0,144885.9000667826,603291.7440858367,1702643.850062202,420,0,Basin105728
421.0,3801.875493015372,15830.664653504804,44678.19107243079,421,0,Basin105756
422.0,22366.977948146938,93134.06708345865,262848.19592752354,422,0,Basin105757
423.0,56976.68603745591,237245.75183592073,669568.288107288,423,0,Basin105758
424.0,1946.7045343868497,8105.901079599299,22876.92937569626,424,0,Basin105759
425.0,287349.5615521305,1196497.5064597735,3376822.4759572335,425,0,Basin105763
433.0,54004.323664589945,224869.10456275693,634638.2189150215,433,0,Basin106054
435.0,131.97457467778636,549.5301564586284,1550.9148774044515,435,0,Basin106224
436.0,153275.68856539114,638226.0622872892,1801237.445325054,436,0,Basin106280
440.0,54334.472185759834,226243.81305441924,638517.9984444162,440,0,Basin106300
443.0,203883.79898539043,848953.6429980212,2395964.661225036,443,0,Basin106449
444.0,107127.32184667842,446068.4497686647,1258919.4368244756,444,0,Basin106475
448.0,814477.9420949831,3391412.2628871277,9571434.200844496,448,0,Basin106483
455.0,6908.282302488488,28765.460800426874,81183.49937022117,455,0,Basin106771
457.0,291632.1112600342,1214329.6549381597,3427149.3671135637,457,0,Basin106843
458.0,56738.004573917955,236251.90387450828,666763.394561198,458,0,Basin106944
459.0,41721.10427022831,173722.8933165437,490290.50839843776,459,0,Basin107001
460.0,30118.75754411074,125411.77409333618,353944.1538504257,460,0,Basin107011
461.0,229570.44432357347,955910.5039392442,2697824.322473144,461,0,Basin107012
462.0,243980.9963136922,1015914.7351263444,2867171.634466015,462,0,Basin107013
466.0,300659.12298260396,1251917.3128364244,3533231.36672007,466,0,Basin107170
467.0,305550.8659064575,1272286.0866010962,3590717.2642542366,467,0,Basin107194
469.0,241090.2710261419,1003878.0172704635,2833200.9331707326,469,0,Basin107203
473.0,2352.600407757401,9796.014674159527,27646.862904365702,473,0,Basin107490
474.0,16530.611729262597,68831.96761283079,194261.44563150566,474,0,Basin107563
475.0,65877.29518584527,274307.080882316,774164.8528615345,475,0,Basin107665
476.0,15522.913979039095,64636.00559745531,182419.36592362027,476,0,Basin107712
477.0,206635.42037042716,860411.1448230956,2428300.6665007253,477,0,Basin107722
479.0,1304678.8963590348,5432564.566280265,15332088.89317549,479,0,Basin107735
480.0,21132.104393744405,87992.16562846827,248336.43279502555,480,0,Basin107740
483.0,171371.91949542135,713577.1262219154,2013897.4508060522,483,0,Basin107891
484.0,274804.77835221007,1144262.1672558181,3229400.9673365667,484,0,Basin107897
485.0,140179.12863119054,583693.1748179998,1647331.6669252273,485,0,Basin107899
486.0,1213916.3497941864,5054637.556201711,14265482.055288624,486,0,Basin107900
488.0,24273.950747043546,101074.52882086925,285258.21309814276,488,0,Basin107913
489.0,1094683.160587639,4558161.372969398,12864299.081429496,489,0,Basin107924
495.0,45309.407971238405,188664.26440299323,532458.8852098746,495,0,Basin108282
497.0,4207.658377072574,17520.30777081443,49446.796793774534,497,0,Basin108442
499.0,59481.07561274682,247673.80283364537,698998.9194286487,499,0,Basin108456
502.0,373423.47608946194,1554901.4781201405,4388330.29811395,502,0,Basin108612
506.0,603440.2258891042,2512670.3575736927,7091399.432357787,506,0,Basin108620
507.0,397625.8481637925,1655677.9598413233,4672747.345944567,507,0,Basin108631
508.0,227744.2345339434,948306.3320457423,2676363.4013910806,508,0,Basin108632
509.0,747296.8934289342,3111676.4707874507,8781948.134227568,509,0,Basin108644
516.0,27407.454366276223,114122.15362545555,322081.95277174097,516,0,Basin109003
517.0,45958.566502220456,191367.3016354903,540087.548730497,517,0,Basin109105
518.0,337392.908079993,1404873.4615580277,3964912.801951153,518,0,Basin109162
520.0,13954.407402578428,58104.886505211725,163986.87473598987,520,0,Basin109181
523.0,767048.2124817356,3193919.1715186327,9014058.104213383,523,0,Basin109336
526.0,116972.55161331593,487063.09337513574,1374616.8228840444,526,0,Basin109352
528.0,19449.71693736143,80986.85688329992,228565.65693131543,528,0,Basin109354
529.0,715832.2848006651,2980660.694872907,8412188.051632626,529,0,Basin109364
530.0,564870.6099830405,2352069.9759080876,6638144.01349749,530,0,Basin109368
531.0,1104668.0388310354,4599737.5001644315,12981637.563137535,531,0,Basin109369
539.0,86852.27118627579,361644.97813543474,1020654.7726941342,539,0,Basin109723
541.0,9725.921219964162,40497.853641583315,114295.31751349516,541,0,Basin109882
546.0,1868515.464374644,7780328.885242424,21958081.239769977,546,0,Basin110054
549.0,54456.41135713088,226751.55670190262,639950.9810888342,549,0,Basin110072
552.0,25676.297199903067,106913.77223218982,301738.0538729679,552,0,Basin110084
556.0,65685.6213209759,273508.9682973135,771912.37469018,556,0,Basin110443
558.0,1075365.051806223,4477722.520508197,12637280.033362368,558,0,Basin110602
560.0,116089.85085632656,483387.6075000814,1364243.6601771114,560,0,Basin110618
562.0,1098105.0377777447,4572409.759162361,12904511.677346116,562,0,Basin110781
563.0,84352.57052381927,351236.4513453827,991279.2436884394,563,0,Basin110792
565.0,1074088.7906126787,4472408.284678433,12622281.898476502,565,0,Basin110804
568.0,19573.582381437736,81502.62135557992,230021.27639804428,568,0,Basin111163
569.0,102671.33203575911,427514.11243550025,1206554.3437132444,569,0,Basin111164
570.0,93809.10302557897,390612.59480283,1102408.807708216,570,0,Basin111267
571.0,249157.1783841353,1037467.8876936,2928000.1523892907,571,0,Basin111322
575.0,9854.198761791109,41031.98968863932,115802.7862705797,575,0,Basin111501
579.0,145190.12633974658,604558.5146875901,1706219.0012152863,579,0,Basin111806
582.0,121687.54087610102,506695.88092989766,1430025.5787925904,582,0,Basin111988
583.0,6817.524207798891,28387.552327552996,80116.94484907467,583,0,Basin112041
584.0,15800.414780710022,65791.4937612318,185680.4495289577,584,0,Basin112048
591.0,369295.6035944437,1537713.3915241666,4339821.114582328,591,0,Basin112223
592.0,426832.72291006567,1777292.7366888563,5015975.400871634,592,0,Basin112224
593.0,400544.54823745706,1667831.162168761,4707046.796258989,593,0,Basin112225
594.0,407869.6547023396,1698332.2409678476,4793128.654243339,594,0,Basin112226
595.0,415845.3420127143,1731542.2793880203,4886855.8902460765,595,0,Basin112229
596.0,510542.6859757738,2125853.428874875,5999702.96674979,596,0,Basin112230
597.0,831079.9934703994,3460541.6987056644,9766535.177956417,597,0,Basin112231
599.0,77791.96815034866,323918.6982284789,914181.5462676106,599,0,Basin112233
601.0,1051274.4878003332,4377411.597440971,12354176.911317695,601,0,Basin112244
604.0,19480.387632431906,81114.56687518224,228926.0872445123,604,0,Basin112605
605.0,52186.798219994846,217301.09349415227,613279.3529443161,605,0,Basin112708
606.0,1139560.3611597992,4745025.964971719,13391678.830093628,606,0,Basin112761
609.0,25658.944305276684,106841.5163531894,301534.12927228026,609,0,Basin112942
612.0,114311.8236815476,475984.0636437779,1343348.9628119052,612,0,Basin112946
614.0,114156.09291939481,475335.61487779266,1341518.8742779437,614,0,Basin112948
624.0,33909.304670098085,141195.26845422565,398489.2182732471,624,0,Basin113325
625.0,33803.57113815415,140755.00361916985,397246.6781238832,625,0,Basin113326
627.0,18794.85330213527,78260.06411428734,220869.94920107213,627,0,Basin113481
641.0,117687.04768362116,490038.1901940688,1383013.3082524487,641,0,Basin114046
642.0,266849.80764617375,1111138.3908967369,3135917.1849684096,642,0,Basin114047
643.0,222127.6041346563,924919.192593873,2610358.902657866,643,0,Basin114148
647.0,29183.49461075035,121517.42408422037,342953.3004896555,647,0,Basin114367
653.0,22282.696242224727,92783.12570588564,261857.7494576113,653,0,Basin114444
658.0,174315.50276391112,725833.9399152461,2048489.3189376644,658,0,Basin114867
659.0,82797.49287806157,344761.2491023375,973004.5641737444,659,0,Basin114920
667.0,13666.423646170042,56905.74826890353,160602.59944391146,667,0,Basin115136
669.0,58535.84112408072,243737.9321728384,687890.8841522537,669,0,Basin115138
678.0,139581.10980529618,581203.0786781845,1640303.9777183337,678,0,Basin115489
680.0,531.5076460745978,2213.149620822329,6246.075183525947,680,0,Basin115640
682.0,217785.10554065893,906837.4223922495,2559327.5150517197,682,0,Basin115800
687.0,1635.525910666677,6810.181520002114,19220.076847577526,687,0,Basin115855
689.0,51153.63671865357,212999.10272914878,601138.0329430675,689,0,Basin115860
693.0,15644.577411365939,65142.6010925732,183849.10818793505,693,0,Basin115881
697.0,56358.45884082288,234671.5098736172,662303.1178332778,697,0,Basin116209
699.0,268538.94436039345,1118171.8029392564,3155767.2755366075,699,0,Basin116360
705.0,392938.6724305105,1636160.9853002185,4617665.444028958,705,0,Basin116531
711.0,24222.81177747344,100861.59079081607,284657.2474279365,711,0,Basin116565
714.0,55797.0433181483,232333.8265678221,655705.5766883441,714,0,Basin116574
715.0,95759.85124471915,398735.33341890626,1125333.2569252057,715,0,Basin116578
724.0,53591.88048638396,223151.7285848219,629791.3439565276,724,0,Basin116843
725.0,267055.81844062975,1111996.201155917,3138338.145269345,725,0,Basin116930
726.0,49435.631453694026,205845.4846602521,580948.6901746575,726,0,Basin117027
727.0,105411.99409796094,438925.9806345005,1238761.5592059586,727,0,Basin117079
732.0,301.5947811876127,1255.8133087208255,3544.2268651625277,732,0,Basin117232
733.0,21414.701085995293,89168.87261832955,251657.40136330662,733,0,Basin117233
736.0,46422.96459210164,193301.01315238336,545544.9779996832,736,0,Basin117236
743.0,290596.73919269966,1210018.459576899,3414982.06938369,743,0,Basin117243
759.0,49868.2674217744,207646.94158336997,586032.8630998919,759,0,Basin117294
760.0,83351.77963359117,347069.24886844994,979518.3307655135,760,0,Basin117297
766.0,28535.221625313825,118818.07418303976,335335.0435626102,766,0,Basin117323
769.0,51707.04252116636,215303.43428681773,607641.4469109057,769,0,Basin117651
770.0,96997.65169779262,403889.42221443943,1139879.415854807,770,0,Basin117747
771.0,66638.93335332604,277478.47311724036,783115.3341798411,771,0,Basin117786
772.0,4810.800582270916,20031.7371972677,56534.694000614974,772,0,Basin117799
783.0,137721.93618722496,573461.6483934737,1618455.678294112,783,0,Basin117951
798.0,10365.387746184644,43160.5342454947,121810.08428989016,798,0,Basin117970
805.0,1430.1601444146547,5955.057099747284,16806.69667213502,805,0,Basin117978
812.0,38398.723090706066,159888.7994855494,451247.1516586271,812,0,Basin117999
814.0,35712.333459937894,148702.91676754015,419677.72508509574,814,0,Basin118001
815.0,219983.50536751494,915991.3598363389,2585162.271528705,815,0,Basin118007
816.0,18730.314499472974,77991.3303948474,220111.51380195678,816,0,Basin118008
817.0,42241.92181812186,175891.5303383269,496410.9576244611,817,0,Basin118013
819.0,47438.968744038524,197531.56227095128,557484.6713731283,819,0,Basin118035
821.0,21921.345933143482,91278.49579993139,257611.29841446862,821,0,Basin118039
825.0,27675.28704481041,115237.38460156566,325229.4202805995,825,0,Basin118371
826.0,135822.4302944602,565552.2781758116,1596133.4093570928,826,0,Basin118467
827.0,186424.106809926,776253.0686917385,2190785.0164643573,827,0,Basin118519
831.0,254458.27348826296,1059541.1668012282,2990296.6006529066,831,0,Basin118658
834.0,1938684.260644025,8072505.387319205,22782678.176940955,834,0,Basin118666
836.0,406896.17952811636,1694278.7786543255,4781688.745198942,836,0,Basin118668
839.0,3127.378013517921,13022.118338094147,36751.75389103878,839,0,Basin118693
842.0,41462.72159642697,172647.01130285347,487254.093741748,842,0,Basin118703
845.0,12852.014779970788,53514.623631779796,151031.97699665377,845,0,Basin118717
846.0,15445.481206472414,64313.58255705164,181509.40550688442,846,0,Basin118728
847.0,409122.2559075586,1703547.9587526163,4807848.745968368,847,0,Basin118729
848.0,1919.5266432957294,7992.734806626019,22557.54516299767,848,0,Basin118730
849.0,167168.73306233334,696075.4392201658,1964503.2065927538,849,0,Basin118731
850.0,512.9870848963047,2136.0316842284246,6028.428610771895,850,0,Basin118732
851.0,105287.71118122624,438408.4778439433,1237301.033759738,851,0,Basin118735
858.0,45713.71250306598,190347.7517957322,537210.1178995374,858,0,Basin119091
859.0,322484.30082484434,1342795.3734300344,3789712.5344008175,859,0,Basin119186
860.0,6832.85116295327,28451.372378381606,80297.06138161341,860,0,Basin119239
865.0,131530.56243213432,547681.3297477379,1545697.0148031681,865,0,Basin119386
866.0,53624.53542587571,223287.70079046724,630175.0923535362,866,0,Basin119387
874.0,798959.7303042691,3326795.8367752847,9389070.093245046,874,0,Basin119439
875.0,4775.727464580172,19885.695916974557,56122.5280955053,875,0,Basin119455
877.0,24706.85265904892,102877.09311036488,290345.51129497465,877,0,Basin119474
880.0,37053.186220150805,154286.10602127912,435434.91543255636,880,0,Basin119721
881.0,5622.543582166851,23411.761408947103,66073.98820361744,881,0,Basin119810
882.0,21714.637808480315,90417.78192102893,255182.143354843,882,0,Basin119906
888.0,1051090.4574223142,4376645.3116418095,12352014.256489212,888,0,Basin120099
895.0,1825179.7194738144,7599882.774817396,21448816.090371367,895,0,Basin120106
901.0,40026.89834036252,166668.37351994388,470380.8463409478,901,0,Basin120158
902.0,97728.0329370661,406930.6634358818,1148462.577671634,902,0,Basin120174
910.0,36127.753034023764,150432.68618790573,424559.57751301833,910,0,Basin120530
911.0,21606.338972678204,89966.83539342751,253909.456732733,911,0,Basin120671
912.0,91878.20996379148,382572.5312607457,1079717.6887293167,912,0,Basin120678
916.0,2767277.588776774,11522692.837144772,32519991.012058206,916,0,Basin120814
917.0,4190971.4204150774,17450824.797103774,49250698.04216348,917,0,Basin120815
922.0,45166.88898352567,188070.82826722757,530784.0564112522,922,0,Basin120869
924.0,41387.028373971865,172331.83159130553,486364.57585460256,924,0,Basin120877
931.0,82700.60986450495,344357.83702294313,971866.0319416112,931,0,Basin120911
933.0,54260.57454160081,225936.1099680045,637649.5815087209,933,0,Basin121158
934.0,15861.738240085993,66046.83908291774,186401.0994398387,934,0,Basin121250
936.0,94462.0765470307,393331.51730955363,1110082.3035421155,936,0,Basin121398
947.0,10607.901330325365,44170.33880945383,124660.0114560493,947,0,Basin121586
950.0,915856.180850504,3813542.0522108483,10762792.605407419,950,0,Basin121597
951.0,118417.72390135743,493080.65967907006,1391599.9365436893,951,0,Basin121613
954.0,809.2915164871345,3369.816457159392,9510.485304775673,954,0,Basin121616
964.0,0.0,0.0,0.0,964,0,Basin121878
965.0,32836.44499634546,136727.9781006492,385881.3804874263,965,0,Basin121967
967.0,5131.346498091401,21366.461311386436,60301.6273735846,967,0,Basin121969
969.0,255894.45064091525,1065521.2781774246,3007174.00691146,969,0,Basin122065
970.0,334.3272011143605,1392.1081358686404,3928.8857826986173,970,0,Basin122114
971.0,68626.23178509684,285753.4035029399,806469.3075584321,971,0,Basin122119
975.0,217824.88032009723,907003.0409655328,2559794.93309286,975,0,Basin122252
977.0,41307.859773221804,172002.18071981746,485434.21664695715,977,0,Basin122281
984.0,56445.41044956579,235033.56848432665,663324.9399830581,984,0,Basin122317
986.0,269.1759309226261,1120.8241571981005,3163.2528987218707,986,0,Basin122335
991.0,117097.20184361066,487582.1256260348,1376081.6648591596,991,0,Basin122598
992.0,152408.19390910162,634613.8932360786,1791042.978915194,992,0,Basin122686
995.0,67794.57841028793,282290.4742963567,796696.0342216254,995,0,Basin122835
996.0,3365.990634059313,14015.679643514177,39555.83842048411,996,0,Basin122839
998.0,237779.53409033857,990092.4090139695,2794294.4151429534,998,0,Basin122972
999.0,80892.41873192729,336828.6931827868,950616.8592463986,999,0,Basin123000
1003.0,8556.606034398576,35628.931287090876,100553.97133301865,1003,0,Basin123006
1013.0,20540.093701880392,85527.08681370798,241379.34888824986,1013,0,Basin123404
1014.0,83627.26792933048,348216.3571400982,982755.7641685461,1014,0,Basin123405
1016.0,18698.72418515453,77859.79119184279,219740.27647402466,1016,0,Basin123560
1019.0,84020.99425952049,349855.7978608541,987382.6858662171,1019,0,Basin123687
1020.0,208895.19061326276,869820.6231119089,2454856.6247046925,1020,0,Basin123692
1023.0,359461.21360211394,1496763.883754548,4224251.113417029,1023,0,Basin123720
1031.0,1093528.9103944509,4553355.179876497,12850734.773294896,1031,0,Basin123750
1034.0,183571.23479442665,764373.9684266958,2157259.152388104,1034,0,Basin123770
1041.0,23647.810100096624,98467.3359693528,277900.04697358026,1041,0,Basin124123
1044.0,5695.087390315888,23713.827245033903,66926.49537476467,1044,0,Basin124223
1045.0,330648.86329627264,1376791.8708864148,3885659.3592748623,1045,0,Basin124270
1046.0,2951.1948594361716,12288.507667521444,34681.316645981926,1046,0,Basin124272
1047.0,470.19258406594076,1957.839265012111,5525.523955303587,1047,0,Basin124280
1052.0,9493.75769277061,39531.14577581337,111567.02026992179,1052,0,Basin124431
1054.0,3919.675790633973,16321.17440615429,46062.53525073493,1054,0,Basin124433
1056.0,1500918.0971941752,6249686.79608505,17638217.151957497,1056,0,Basin124439
1060.0,217766.00257048846,906757.8793574471,2559103.0242305724,1060,0,Basin124446
